AGE,RACE,SEX,VDAT,VTIM,TICK_,CHGNO,RKY,ONST,ATST,BTST,CITED,CHARGED,CB,ObjectId
43,B,M,2020/11/01 00:00:00+00,1200,XX2220048,1,C1-034608,,,,12682,ASSAULT BY STRANGULATION OR SUFFOCATION,C,2210
27,W,M,2022/01/24 00:00:00+00,559,LO5400182,1,,SOUTH 84TH/JANSS,EN-BRENT,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,2211
36,H,M,2022/01/25 00:00:00+00,304,LP9600041,2,C2-006417,S. 27/SOUTH,,,2181,OPERATE M/V W/O HEADLIGHTS/TAILLIGHTS,C,2212
18,H,M,2022/01/24 00:00:00+00,905,LN3400556,1,,70 / REVERE LN-T,RAVIS DR,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,2213
43,B,M,2020/11/01 00:00:00+00,1200,XX2220048,2,C1-034608,,,,12278,TERRORISTIC THREATS,C,2214
57,W,M,2022/01/23 00:00:00+00,2152,LB682394,1,C2-006055,N 23,CORNHUSKER,-,11088,POSS CONTROLLED SUBSTANCE,B,2215
21,H,M,2022/01/24 00:00:00+00,2028,LQ3501819,1,C2-006335,610 S 10TH ST,,,9194,OBSTRUCTING A PEACE OFFICER,B,2216
49,H,M,2022/01/24 00:00:00+00,907,LN3500760,1,,0/37 - 38,,,2167,IMPROPER REGISTRATION,C,2217
43,B,M,2020/11/01 00:00:00+00,1200,XX2220048,3,C1-034608,,,,11907,DOMESTIC ASSAULT-3RD DEGREE,C,2218
57,W,M,2022/01/23 00:00:00+00,2152,LB682394,2,C2-006055,N 23,CORNHUSKER,-,10415,POSSESS DRUG PARAPHERNALIA-2ND OFFENSE,B,2219
21,H,M,2022/01/24 00:00:00+00,2028,LQ3501819,2,C2-006335,610 S 10TH ST,,,9193,RESISTING ARREST,B,2220
19,W,M,2022/01/22 00:00:00+00,2021,LP3200266,1,,33-40/O,,,1511,CHANGE COURSE WITHOUT SIGNAL,C,2221
49,H,M,2022/01/24 00:00:00+00,907,LN3500760,2,,0/37 - 38,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,2222
21,W,M,2022/01/24 00:00:00+00,839,LP6900795,1,,HAVELOCK / N. 70,- N. 63,,2167,IMPROPER REGISTRATION,C,2223
27,W,M,2022/01/24 00:00:00+00,854,LP6900796,1,,HAVELOCK / N. 62,#NAME?,,2167,IMPROPER REGISTRATION,C,2224
27,W,M,2022/01/24 00:00:00+00,854,LP6900796,2,,HAVELOCK / N. 62,#NAME?,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,2225
31,H,M,2022/01/19 00:00:00+00,1150,LB683764,1,C2-004877,120 N 66,-,-,2228,STEAL GOODS OR MONEY < $500,C,2226
26,W,M,2022/01/19 00:00:00+00,1150,LB683762,1,C2-004877,120 N 66,-,-,2228,STEAL GOODS OR MONEY < $500,C,2227
28,U,F,2022/01/24 00:00:00+00,946,LN3400557,1,,40 / F,,,2167,IMPROPER REGISTRATION,C,2228
20,W,F,2022/01/24 00:00:00+00,1004,LN3400558,1,,48 / FRANCIS-GAR,LAND,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,2229
33,W,M,2022/01/24 00:00:00+00,1016,LN3400559,1,,VINE / 33-35,,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,2230
43,B,M,2022/01/24 00:00:00+00,923,LN3500761,1,C2-006148,O/46 - 48,,,12200,INTERLOCK VIOLATION-DRIVE W/OUT (M),C,2231
43,B,M,2022/01/24 00:00:00+00,923,LN3500761,2,C2-006148,O/46 - 48,,,11586,NO VALID REGISTRATION,C,2232
18,W,M,2022/01/24 00:00:00+00,1018,LN3500763,1,C2-006166,N.67/LEXINGTON,,,2120,POSSESS MARIJUANA 1 OZ OR LESS/1ST,C,2233
22,H,M,2022/01/24 00:00:00+00,938,LN3700778,1,C2-006149,O/ 29-28,,,2115,REVOKED/IMPOUNDED,C,2234
22,H,M,2022/01/24 00:00:00+00,938,LN3700778,2,C2-006149,O/ 29-28,,,2167,IMPROPER REGISTRATION,C,2235
22,H,M,2022/01/24 00:00:00+00,938,LN3700778,3,C2-006149,O/ 29-28,,,1556,OCCUPANT PROTECTION SYSTEM,C,2236
50,W,F,2022/01/24 00:00:00+00,1000,LN3700779,1,,O/ 16-12,,,2167,IMPROPER REGISTRATION,C,2237
27,H,F,2022/01/24 00:00:00+00,934,LP6900797,1,C2-006146,N. 48 / ST. PAUL,#NAME?,,2167,IMPROPER REGISTRATION,C,2238
27,H,F,2022/01/24 00:00:00+00,934,LP6900797,2,C2-006146,N. 48 / ST. PAUL,#NAME?,,1556,OCCUPANT PROTECTION SYSTEM,C,2239
27,H,F,2022/01/24 00:00:00+00,934,LP6900797,3,C2-006146,N. 48 / ST. PAUL,#NAME?,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,2240
38,W,F,2022/01/24 00:00:00+00,1003,LP6900798,1,,N. 48 / VINE - H,OLDREGE,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,2241
38,W,F,2022/01/24 00:00:00+00,1003,LP6900798,2,,N. 48 / VINE - H,OLDREGE,,2167,IMPROPER REGISTRATION,C,2242
38,W,F,2022/01/24 00:00:00+00,1003,LP6900798,3,,N. 48 / VINE - H,OLDREGE,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,2243
63,W,F,2022/01/24 00:00:00+00,1026,LP6900799,1,,N. 48 / ST. PAUL,#NAME?,,2167,IMPROPER REGISTRATION,C,2244
51,W,M,2022/01/24 00:00:00+00,900,LQ3501818,1,C2-006132,600 P ST,,,9193,RESISTING ARREST,B,2245
51,W,M,2022/01/24 00:00:00+00,900,LQ3501818,2,C2-006132,600 P ST,,,11080,"POSS MARIJUANA, LESS THAN 1 OZ - 1ST OFF",B,2246
51,W,M,2022/01/24 00:00:00+00,900,LQ3501818,3,C2-006132,600 P ST,,,9654,"CRIMINAL TRESPASS, 2ND DEG",B,2247
51,W,M,2022/01/24 00:00:00+00,900,LQ3501818,4,C2-006132,600 P ST,,,12453,ATTEMPT UNLAWFUL INTRUSION,B,2248
26,W,M,2021/12/03 00:00:00+00,1500,LB683763,1,C1-114411,3100 N 20,-,-,2228,STEAL GOODS OR MONEY < $500,C,2249
20,B,M,2022/01/22 00:00:00+00,1942,LB681365,1,C2-005761,S 13,PEACH,-,1898,"SUSPENDED LICENSE, ELIGIBLE",C,2250
20,B,M,2022/01/22 00:00:00+00,1942,LB681365,2,C2-005761,S 13,PEACH,-,2167,IMPROPER REGISTRATION,C,2251
29,W,M,2022/01/24 00:00:00+00,1040,LN3400560,1,,26-24/Y,,,2167,IMPROPER REGISTRATION,C,2252
29,W,M,2022/01/24 00:00:00+00,1040,LN3400560,2,,26-24/Y,,,1556,OCCUPANT PROTECTION SYSTEM,C,2253
20,W,F,2022/01/24 00:00:00+00,1054,LN3400562,1,,Y / 25-26,,,2167,IMPROPER REGISTRATION,C,2254
24,H,M,2022/01/21 00:00:00+00,2215,LO9000090,2,C2-005537,17TH/P-Q,,,11601,FAIL TO DISPLAY TWO LICENSE PLATES,C,2255
43,B,M,2020/11/01 00:00:00+00,1200,XX2220048,4,C1-034608,,,,9638,"FALSE IMPRISONMENT, 2ND DEGREE",C,2256
21,H,M,2022/01/24 00:00:00+00,2028,LQ3501819,3,C2-006335,610 S 10TH ST,,,10635,NO OPERATOR LICENSE,B,2257
21,H,M,2022/01/24 00:00:00+00,2028,LQ3501819,4,C2-006335,610 S 10TH ST,,,10809,IMPROPER TURN,B,2258
21,H,M,2022/01/24 00:00:00+00,2028,LQ3501819,5,C2-006335,610 S 10TH ST,,,11080,"POSS MARIJUANA, LESS THAN 1 OZ - 1ST OFF",B,2259
30,W,F,2022/01/25 00:00:00+00,135,LQ3501820,1,C2-006404,ANTELOPE/VIRGINI,A`,,11088,POSS CONTROLLED SUBSTANCE,C,2260
30,W,F,2022/01/25 00:00:00+00,135,LQ3501820,2,C2-006404,ANTELOPE/VIRGINI,A`,,10054,POSSESS DRUG PARAPHERNALIA,C,2261
41,W,F,2022/01/25 00:00:00+00,155,LQ3501821,1,C2-006408,20/J,,,11088,POSS CONTROLLED SUBSTANCE,B,2262
20,W,M,2022/01/25 00:00:00+00,309,LQ3501822,1,C2-006412,1301 SOUTH,,,2037,LOITER AND TRESPASS,B,2263
36,W,M,2022/01/24 00:00:00+00,1950,LB678603,1,C2-006302,2811 S 40,-,-,11573,POSS HEROIN W/INT TO DELIVER (10-28G),B,2264
46,W,F,2022/01/21 00:00:00+00,1335,LO7400204,1,,S. COTNER / J-LE,NOX,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,2265
54,W,M,2022/01/25 00:00:00+00,4,2022000498,1,,1202 F #D1,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2266
26,W,M,2022/01/21 00:00:00+00,1350,LO7400205,1,C2-005425,S. COTNER J-LENO,X,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,2267
62,W,M,2022/01/23 00:00:00+00,2328,LO3700016,1,C2-006069,3200 NW 12,,,11088,POSS CONTROLLED SUBSTANCE,C,2268
27,W,M,2022/01/24 00:00:00+00,2235,LN3400567,1,,14TH AND O,,,2167,IMPROPER REGISTRATION,C,2269
32,W,F,2022/01/21 00:00:00+00,1440,LO8600104,1,,22-A,,,2167,IMPROPER REGISTRATION,C,2270
19,W,M,2022/01/22 00:00:00+00,2021,LP3200266,2,,33-40/O,,,1545,DEFECTIVE MUFFLER,C,2271
25,W,M,2022/01/22 00:00:00+00,25,LP2800135,1,C2-005568,N 48TH / HOLDREG,E - GARLAND,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,2272
62,W,M,2022/01/23 00:00:00+00,2328,LO3700016,2,C2-006069,3200 NW 12,,,10778,POSSESS DRUG PARAPHERNALIA-3RD OFFENSE,C,2273
24,W,M,2022/01/25 00:00:00+00,214,2022000500,1,,25,O,-,678,ARRESTED ON DISTRICT WARRANT,B,2274
17,H,F,2022/01/21 00:00:00+00,2113,LP4000106,1,C2-005519,,,,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,2275
27,H,M,2022/01/22 00:00:00+00,2246,LP3200267,1,,70/O,,,1545,DEFECTIVE MUFFLER,C,2276
32,W,F,2022/01/21 00:00:00+00,1440,LO8600104,2,,22-A,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,2277
28,W,F,2022/01/24 00:00:00+00,457,LO6000070,1,,S 27TH/U-R,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,2278
41,W,F,2022/01/25 00:00:00+00,301,2022000502,1,,20,J,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2279
17,H,F,2022/01/21 00:00:00+00,2113,LP4000106,2,C2-005519,,,,2230,NO MOTORCYLE OPERATOR'S LICENSE,C,2280
37,W,F,2022/01/22 00:00:00+00,2350,LP3200268,1,C2-005828,S 70/VAN DORN-HO,MES PARK DRIVE,,2112,NEGLIGENT DRIVING,B,2281
32,W,F,2022/01/21 00:00:00+00,1440,LO8600104,3,,22-A,,,1556,OCCUPANT PROTECTION SYSTEM,C,2282
28,W,F,2022/01/24 00:00:00+00,457,LO6000070,2,,S 27TH/U-R,,,2167,IMPROPER REGISTRATION,C,2283
19,W,F,2022/01/25 00:00:00+00,346,2022000503,1,,25,O,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,2284
21,W,F,2022/01/21 00:00:00+00,2018,LP4400132,1,C2-005509,40TH AND O STREE,T,,2112,NEGLIGENT DRIVING,C,2285
37,W,F,2022/01/22 00:00:00+00,2350,LP3200268,2,C2-005828,S 70/VAN DORN-HO,MES PARK DRIVE,,1874,"DRIVING UNDER INFLUENCE/.08, FIRST OFFENSE",B,2286
30,W,F,2022/01/21 00:00:00+00,1514,LQ3501804,1,C2-005429,512 S 7TH,,,9194,OBSTRUCTING A PEACE OFFICER,B,2287
28,W,F,2022/01/24 00:00:00+00,457,LO6000070,3,,S 27TH/U-R,,,2173,NO PROOF OF OWNERSHIP,C,2288
21,W,M,2022/01/24 00:00:00+00,2255,2022000496,1,,S 17,WASHINGTON,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2289
23,H,F,2022/01/22 00:00:00+00,137,LQ3200560,1,C2-005583,40-51ST HOLD.,,,1374,"REFUSE CHEMICAL TEST, FIRST OFFENSE",C,2290
23,H,F,2022/01/22 00:00:00+00,137,LQ3200560,2,C2-005583,40-51ST HOLD.,,,1373,REFUSE PRELIMINARY BREATH TEST,C,2291
23,H,F,2022/01/22 00:00:00+00,137,LQ3200560,3,C2-005583,40-51ST HOLD.,,,2112,NEGLIGENT DRIVING,C,2292
31,B,M,2022/01/21 00:00:00+00,258,LQ3400322,1,C2-005321,27TH / O ST,,,1370,"DRIVING UNDER INFLUENCE, FIRST OFFENSE",C,2293
31,B,M,2022/01/21 00:00:00+00,258,LQ3400322,2,C2-005321,27TH / O ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,2294
31,B,M,2022/01/21 00:00:00+00,258,LQ3400322,3,C2-005321,27TH / O ST,,,2115,REVOKED/IMPOUNDED,C,2295
33,W,M,2022/01/21 00:00:00+00,2355,LQ3400323,1,C2-005555,27TH AND TIERRA,DR.,,2001,DUI/.08 1ST OFFENSE >.15,B,2296
33,W,M,2022/01/21 00:00:00+00,2355,LQ3400323,2,C2-005555,27TH AND TIERRA,DR.,,2133,HAVE OPEN ALCOHOL CONTAINER,B,2297
33,W,M,2022/01/21 00:00:00+00,2355,LQ3400323,3,C2-005555,27TH AND TIERRA,DR.,,1412,STRADDLING LANE LINES,B,2298
30,W,M,2022/01/22 00:00:00+00,203,LQ3400324,1,C2-005582,9/O-13/K,,,2001,DUI/.08 1ST OFFENSE >.15,C,2299
30,W,M,2022/01/22 00:00:00+00,203,LQ3400324,2,C2-005582,9/O-13/K,,,2181,OPERATE M/V W/O HEADLIGHTS/TAILLIGHTS,C,2300
37,W,M,2022/01/21 00:00:00+00,2328,LQ3501805,1,C2-005561,N 7TH/ P,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,B,2301
37,W,M,2022/01/21 00:00:00+00,2328,LQ3501805,2,C2-005561,N 7TH/ P,,,1373,REFUSE PRELIMINARY BREATH TEST,B,2302
37,W,M,2022/01/21 00:00:00+00,2328,LQ3501805,3,C2-005561,N 7TH/ P,,,2171,FICTITIOUS LICENSE PLATES,B,2303
37,W,M,2022/01/21 00:00:00+00,2328,LQ3501805,4,C2-005561,N 7TH/ P,,,1452,CARRY SLINGSHOT/TOY GUN WITHIN CITY LIMITS,B,2304
37,W,M,2022/01/21 00:00:00+00,2328,LQ3501805,5,C2-005561,N 7TH/ P,,,2167,IMPROPER REGISTRATION,B,2305
37,W,M,2022/01/21 00:00:00+00,2328,LQ3501805,6,C2-005561,N 7TH/ P,,,2133,HAVE OPEN ALCOHOL CONTAINER,B,2306
24,B,M,2022/01/22 00:00:00+00,111,LQ3501806,1,C2-005522,1431 N 9TH ST #6,,,9190,3RD DEG ASSAULT,C,2307
33,H,F,2022/01/22 00:00:00+00,223,LQ3501807,1,C2-005587,3830 ST PAUL AVE,,,11907,DOMESTIC ASSAULT-3RD DEGREE,B,2308
25,B,M,2022/01/22 00:00:00+00,410,LQ3501808,1,C2-005611,26TH AND HOLDREG,E ST,,12560,DUI-ALCOHOL-1ST OFF,B,2309
25,B,M,2022/01/22 00:00:00+00,410,LQ3501808,2,C2-005611,26TH AND HOLDREG,E ST,,11341,REFUSE CHEM TEST-.02 VIOLATION,B,2310
25,B,M,2022/01/22 00:00:00+00,410,LQ3501808,3,C2-005611,26TH AND HOLDREG,E ST,,11088,POSS CONTROLLED SUBSTANCE,B,2311
25,B,M,2022/01/22 00:00:00+00,410,LQ3501808,4,C2-005611,26TH AND HOLDREG,E ST,,9193,RESISTING ARREST,B,2312
25,B,M,2022/01/22 00:00:00+00,410,LQ3501808,5,C2-005611,26TH AND HOLDREG,E ST,,10821,CARELESS DRIVING,B,2313
30,I,F,2022/01/20 00:00:00+00,2031,LQ4700112,1,,12TH / Q ST,,,2167,IMPROPER REGISTRATION,C,2314
30,H,M,2022/01/20 00:00:00+00,2109,LQ4700113,1,,9TH / Q ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,2315
30,H,M,2022/01/20 00:00:00+00,2109,LQ4700113,2,,9TH / Q ST,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,2316
29,W,M,2022/01/21 00:00:00+00,13,LQ4700114,1,,11TH / K ST,,,2167,IMPROPER REGISTRATION,C,2317
29,W,F,2022/01/21 00:00:00+00,2203,LQ4700120,1,,9TH / Q ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,2318
19,W,M,2022/01/21 00:00:00+00,2228,LQ4700121,1,,9TH / Q ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,2319
36,W,F,2022/01/21 00:00:00+00,2314,LQ4700122,1,,14TH / O ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,2320
37,W,M,2022/01/21 00:00:00+00,2328,LB681131,1,C2-005561,7,P,Q,12293,"DELIV;MANUF;INTENT TO DELV C/S,SCHED 1,2,3",B,2321
37,W,M,2022/01/21 00:00:00+00,2328,LB681131,2,C2-005561,7,P,Q,12293,"DELIV;MANUF;INTENT TO DELV C/S,SCHED 1,2,3",B,2322
37,W,M,2022/01/21 00:00:00+00,2328,LB681131,3,C2-005561,7,P,Q,11565,POSS FIREARM WITH FEL 2 DRUG VIOLATION,B,2323
37,W,M,2022/01/21 00:00:00+00,2328,LB681131,4,C2-005561,7,P,Q,11555,POSS MONEY WHILE VIOLATING 28-416(1),B,2324
37,W,M,2022/01/21 00:00:00+00,2328,LB681131,5,C2-005561,7,P,Q,10054,POSSESS DRUG PARAPHERNALIA,B,2325
33,W,M,2022/01/14 00:00:00+00,1605,LB683690,1,C2-003672,201 SUN VALLEY,-,-,12353,"FORGERY, 2ND DEG $1500-5000",B,2326
37,B,F,2022/01/22 00:00:00+00,100,LN1300090,1,,O ST / CENTENNIA,L - 13 ST,,1345,FAIL TO SIGNAL TURN,C,2327
37,B,F,2022/01/22 00:00:00+00,100,LN1300090,2,,O ST / CENTENNIA,L - 13 ST,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,2328
35,B,M,2022/01/21 00:00:00+00,1507,LQ4700119,1,,FOLKWAYS / CLOUD,BURST-SEA MOUNTA,IN,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,2329
20,B,M,2022/01/25 00:00:00+00,111,2022000499,1,,1534 E #8,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2330
36,H,M,2022/01/25 00:00:00+00,411,2022000505,1,,BRADFIELD,SOUTH,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2331
31,B,M,2022/01/24 00:00:00+00,1416,2022000487,1,,1328 E #6,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2332
24,W,M,2022/01/23 00:00:00+00,1500,LB672199,1,C2-006111,3300 HUNTINGTON,-,-,9150,UNAUTHORIZED USE PROPELLED VEHICLE,C,2333
52,H,M,2022/01/20 00:00:00+00,2245,LB681917,1,C2-005292,ANTELOPE,O,-,1371,"DRIVING UNDER INFLUENCE, SECOND OFFENSE",C,2334
18,H,F,2022/01/24 00:00:00+00,2143,LN3100106,1,C2-006370,KST/ 11-13TH,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,2335
52,H,M,2022/01/20 00:00:00+00,2245,LB682422,1,C2-005292,ANTELOPE,O,-,2112,NEGLIGENT DRIVING,C,2336
18,H,F,2022/01/24 00:00:00+00,2143,LN3100106,2,C2-006370,KST/ 11-13TH,,,2133,HAVE OPEN ALCOHOL CONTAINER,C,2337
25,W,F,2022/01/21 00:00:00+00,1722,2022000428,1,,N 14,ADAMS,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,2338
39,W,M,2022/01/25 00:00:00+00,257,LO6000072,1,,SEWELL/22ND - 17,TH,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,2339
26,W,M,2022/01/21 00:00:00+00,1637,LP3000188,1,C2-005458,S 40TH ST / SOUT,H ST,,1333,FAIL TO YIELD TO VEHICLE,C,2340
39,W,M,2022/01/25 00:00:00+00,257,LO6000072,2,,SEWELL/22ND - 17,TH,,2167,IMPROPER REGISTRATION,C,2341
37,W,M,2022/01/21 00:00:00+00,1729,2022000429,1,,N 14,KNOX,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2342
39,W,M,2022/01/25 00:00:00+00,257,LO6000072,3,,SEWELL/22ND - 17,TH,,2173,NO PROOF OF OWNERSHIP,C,2343
27,W,M,2022/01/21 00:00:00+00,1840,2022000430,1,,N 27,KING,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,2344
32,W,M,2022/01/25 00:00:00+00,823,LN3700784,1,,SOUTH/ 22-20,,,2167,IMPROPER REGISTRATION,C,2345
17,W,F,2022/01/21 00:00:00+00,1941,LO5200155,1,C2-005498,,,,2112,NEGLIGENT DRIVING,C,2346
18,W,M,2022/01/21 00:00:00+00,1843,LP4900107,1,C2-005501,S 27TH ST/E-F ST,,,1333,FAIL TO YIELD TO VEHICLE,C,2347
32,I,M,2022/01/21 00:00:00+00,2031,2022000432,1,,1603 W O,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2348
27,B,F,2022/01/04 00:00:00+00,1334,LN2500077,1,C2-000973,3708 N 1 ST. #2,,,9462,CHILD ABUSE (M),C,2349
16,W,F,2022/01/22 00:00:00+00,1,LN3700768,1,,HWY 2/ 48-40,,,2087,VIOLATE SPEED LIMIT 21-35 OVER,C,2350
26,W,M,2022/01/22 00:00:00+00,54,LN3700769,1,,HWY 2/40-48,,,2087,VIOLATE SPEED LIMIT 21-35 OVER,C,2351
26,W,M,2022/01/22 00:00:00+00,54,LN3700769,2,,HWY 2/40-48,,,1556,OCCUPANT PROTECTION SYSTEM,C,2352
18,W,M,2022/01/22 00:00:00+00,117,LN3700770,1,,HWY 2/48-40,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,2353
22,W,F,2022/01/22 00:00:00+00,152,LN3700771,1,,S 48/ HWY 2-SPRU,CE,,2089,VIOLATE SPEED LIMIT 36 OR MORE,C,2354
34,U,M,2022/01/22 00:00:00+00,221,LN3700772,1,,HWY 2/48-40,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,2355
36,W,M,2022/01/22 00:00:00+00,233,LN3700773,1,,HWY 2/48-40,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,2356
25,W,F,2022/01/22 00:00:00+00,255,LN3700774,1,,HWY 2/48-40,,,2087,VIOLATE SPEED LIMIT 21-35 OVER,C,2357
44,W,M,2022/01/22 00:00:00+00,315,LN3700775,1,,HWY 2/48-40,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,2358
17,W,F,2022/01/22 00:00:00+00,352,LN3700776,1,,S 40/ OLD CHENEY,#NAME?,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,2359
20,W,M,2022/01/23 00:00:00+00,55,LP3700074,1,,17/O,,,2167,IMPROPER REGISTRATION,C,2360
33,W,M,2022/01/22 00:00:00+00,433,LN3700777,1,,HWY 2/48-40,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,2361
33,W,M,2022/01/22 00:00:00+00,433,LN3700777,2,,HWY 2/48-40,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,2362
35,W,F,2022/01/22 00:00:00+00,1420,LP9600037,1,,S. 17/ A STREET,,,2167,IMPROPER REGISTRATION,C,2363
26,W,F,2022/01/23 00:00:00+00,245,LQ3400325,1,C2-005864,N ANTELOPE VALLE,Y PARKWAY/ N 17T,H ST,1370,"DRIVING UNDER INFLUENCE, FIRST OFFENSE",B,2364
43,W,M,2022/01/23 00:00:00+00,209,LQ3501810,1,C2-005847,1529 S 8TH,,,12056,ASSAULT W/BODY FLUID ON OFFICER,B,2365
43,W,M,2022/01/23 00:00:00+00,209,LQ3501810,2,C2-005847,1529 S 8TH,,,11907,DOMESTIC ASSAULT-3RD DEGREE,B,2366
43,W,M,2022/01/23 00:00:00+00,209,LQ3501810,3,C2-005847,1529 S 8TH,,,9462,CHILD ABUSE (M),B,2367
43,W,M,2022/01/23 00:00:00+00,209,LQ3501810,4,C2-005847,1529 S 8TH,,,9462,CHILD ABUSE (M),B,2368
43,W,M,2022/01/23 00:00:00+00,209,LQ3501810,5,C2-005847,1529 S 8TH,,,9190,3RD DEG ASSAULT,B,2369
20,W,M,2022/01/23 00:00:00+00,249,LQ3501811,1,C2-005868,942 S 27TH ST,,,2037,LOITER AND TRESPASS,B,2370
36,H,M,2022/01/23 00:00:00+00,420,LQ4700124,1,C2-005878,HWY 2 / ARAPAHOE,#NAME?,,1370,"DRIVING UNDER INFLUENCE, FIRST OFFENSE",C,2371
36,H,M,2022/01/23 00:00:00+00,420,LQ4700124,2,C2-005878,HWY 2 / ARAPAHOE,#NAME?,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,2372
36,H,M,2022/01/23 00:00:00+00,420,LQ4700124,3,C2-005878,HWY 2 / ARAPAHOE,#NAME?,,1294,REFUSE TO COMPLY WITH ORDER OF POLICE OFFCR,C,2373
21,B,M,2022/01/23 00:00:00+00,54,LO8300143,1,,WEDGEWOOD/O ST,,,2167,IMPROPER REGISTRATION,C,2374
25,W,M,2022/01/23 00:00:00+00,331,LP9600038,1,C2-005881,S. 84TH/ A STREE,T,,1370,"DRIVING UNDER INFLUENCE, FIRST OFFENSE",C,2375
25,W,M,2022/01/23 00:00:00+00,331,LP9600038,2,C2-005881,S. 84TH/ A STREE,T,,2167,IMPROPER REGISTRATION,C,2376
33,W,M,2022/01/22 00:00:00+00,122,LB683691,1,C2-005585,S 11,M,-,2001,DUI/.08 1ST OFFENSE >.15,C,2377
33,W,M,2022/01/22 00:00:00+00,122,LB683691,2,C2-005585,S 11,M,-,2112,NEGLIGENT DRIVING,C,2378
18,W,F,2022/01/22 00:00:00+00,2223,LP8700146,1,,40TH AND PINE LA,KE,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,2379
18,W,F,2022/01/22 00:00:00+00,2223,LP8700146,2,,40TH AND PINE LA,KE,,1345,FAIL TO SIGNAL TURN,C,2380
18,W,F,2022/01/22 00:00:00+00,2223,LP8700146,3,,40TH AND PINE LA,KE,,1344,CHANGE COURSE OF MOTOR VEHICLE W/O SAFETY,C,2381
22,B,M,2022/01/23 00:00:00+00,133,2022000455,1,,1430 O,-,-,678,ARRESTED ON DISTRICT WARRANT,B,2382
48,W,F,2022/01/23 00:00:00+00,539,2022000463,1,,N 56,HOLDREGE,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2383
20,B,M,2022/01/22 00:00:00+00,2002,2022000451,1,,S 13,PEACH,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2384
32,W,M,2022/01/22 00:00:00+00,2203,2022000453,1,,NW 12,ADAMS,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2385
50,W,F,2022/01/22 00:00:00+00,1139,LP4800265,1,,17/O,,,2167,IMPROPER REGISTRATION,C,2386
34,W,M,2022/01/22 00:00:00+00,1205,LP4800266,1,,10/O,,,2167,IMPROPER REGISTRATION,C,2387
21,B,M,2022/01/23 00:00:00+00,48,2022000454,1,,1400 O,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,2388
33,W,M,2022/01/20 00:00:00+00,1930,LB681132,1,C2-005278,114 S 14,-,-,2228,STEAL GOODS OR MONEY < $500,C,2389
