AGE,RACE,SEX,VDAT,VTIM,TICK_,CHGNO,RKY,ONST,ATST,BTST,CITED,CHARGED,CB,ObjectId
21,W,M,2021/01/08 00:00:00+00,1743,LN1202297,1,,70/ A - TETON,,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,694
36,B,F,2021/01/06 00:00:00+00,1040,LP6900204,1,,10TH ROSE,,,2167,IMPROPER REGISTRATION,C,695
20,W,F,2021/01/07 00:00:00+00,405,LO5100006,1,C1-001736,48TH/ORCHARD ST,,,2112,NEGLIGENT DRIVING,C,696
26,W,M,2021/01/08 00:00:00+00,1759,LN1202298,1,,70/ A - TETON,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,697
36,B,F,2021/01/06 00:00:00+00,1040,LP6900204,2,,10TH ROSE,,,1556,OCCUPANT PROTECTION SYSTEM,C,698
27,W,F,2021/01/06 00:00:00+00,2348,LO6700026,1,,25 / O,,,2167,IMPROPER REGISTRATION,C,699
33,H,M,2021/01/07 00:00:00+00,1920,LO4900039,1,C1-002001,CITY OF LINCOLN,,,12076,VIOLATE PROTECTION ORDER - PRIOR,B,700
44,W,M,2021/01/06 00:00:00+00,1119,LP6900205,1,,10/SOUTH-SUMNER,,,1683,VIOLATE SPEED LIMIT 6 - 10 OVER,C,701
56,W,M,2021/01/07 00:00:00+00,6,LO7300003,1,C1-001723,1031  M ST.,,,2037,LOITER AND TRESPASS,C,702
33,H,M,2021/01/07 00:00:00+00,1920,LO4900039,2,C1-002001,CITY OF LINCOLN,,,11907,DOMESTIC ASSAULT-3RD DEGREE,B,703
66,W,M,2020/11/23 00:00:00+00,612,LN3800111,1,,WARLICK / HWY 77,#NAME?,IL,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,704
62,W,M,2021/01/06 00:00:00+00,1639,LP3200041,1,C1-001612,,,,2112,NEGLIGENT DRIVING,C,705
33,H,M,2021/01/07 00:00:00+00,1920,LO4900039,3,C1-002001,CITY OF LINCOLN,,,12076,VIOLATE PROTECTION ORDER - PRIOR,B,706
36,W,M,2021/01/06 00:00:00+00,1200,LN2600034,1,C1-001538,10TH AND K ST,,,1344,CHANGE COURSE OF MOTOR VEHICLE W/O SAFETY,C,707
22,W,F,2021/01/06 00:00:00+00,1838,LP3900050,1,,S 16 ST / A ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,708
51,W,M,2021/01/08 00:00:00+00,2000,LP7600029,1,C1-002012,7341 SWISS ALPS,AVE,,2238,DISTURBING THE PEACE BY ELECTRONIC COMMUNICA,C,709
25,W,F,2021/01/04 00:00:00+00,1606,LB671839,1,C1-001022,S 48,SOUTH,-,2112,NEGLIGENT DRIVING,C,710
22,W,M,2021/01/05 00:00:00+00,2221,LP4900022,1,,40TH/SOUTH,,,2167,IMPROPER REGISTRATION,C,711
30,W,M,2021/01/06 00:00:00+00,907,LO4500052,1,C1-001499,CORNHUSKET 27-26,,,2167,IMPROPER REGISTRATION,C,712
81,W,F,2021/01/08 00:00:00+00,1649,LP8700024,1,C1-002271,70TH/PIONEERS BL,VD,,1333,FAIL TO YIELD TO VEHICLE,C,713
30,W,M,2021/01/06 00:00:00+00,907,LO4500052,2,C1-001499,CORNHUSKET 27-26,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,714
32,W,F,2021/01/08 00:00:00+00,1623,LP8800026,1,,NW 12 ST/W HIGHL,AND BLVD - KINGB,IRD RD,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,715
30,W,M,2021/01/06 00:00:00+00,907,LO4500052,3,C1-001499,CORNHUSKET 27-26,,,2120,POSSESS MARIJUANA 1 OZ OR LESS/1ST,C,716
32,W,F,2021/01/08 00:00:00+00,1623,LP8800026,2,,NW 12 ST/W HIGHL,AND BLVD - KINGB,IRD RD,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,717
30,W,M,2021/01/06 00:00:00+00,907,LO4500052,4,C1-001499,CORNHUSKET 27-26,,,2119,POSSESS DRUG PARAPHERNALIA,C,718
18,U,M,2021/01/06 00:00:00+00,2100,LQ3200060,1,C1-001696,VINE/25-24,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,719
48,W,M,2021/01/06 00:00:00+00,959,LP1800038,1,C1-001507,40TH AND SOUTH S,T,,11377,DRIVE DURING REVOC/IMPOUND-1ST,C,720
46,B,M,2021/01/08 00:00:00+00,1543,LB674644,1,C1-002252,7710 LAKE,-,-,11907,DOMESTIC ASSAULT-3RD DEGREE,B,721
48,W,M,2021/01/06 00:00:00+00,959,LP1800038,2,C1-001507,40TH AND SOUTH S,T,,11586,NO VALID REGISTRATION,C,722
26,W,M,2021/01/08 00:00:00+00,1157,LN2400060,1,,J ST./S. 6 TO S.,8,,2167,IMPROPER REGISTRATION,C,723
48,W,M,2021/01/06 00:00:00+00,959,LP1800038,3,C1-001507,40TH AND SOUTH S,T,,11599,NO PROOF INSURANCE,C,724
46,B,M,2021/01/08 00:00:00+00,1543,LB674644,2,C1-002252,7710 LAKE,-,-,11088,POSS CONTROLLED SUBSTANCE,B,725
35,W,F,2021/01/06 00:00:00+00,814,LQ5300009,1,,CALVERT/S.56 - S,0.53,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,726
31,W,F,2021/01/08 00:00:00+00,1136,LN3400195,1,,29/E,,,2167,IMPROPER REGISTRATION,C,727
46,B,M,2021/01/08 00:00:00+00,1543,LB674644,3,C1-002252,7710 LAKE,-,-,9462,CHILD ABUSE (M),B,728
35,W,F,2021/01/06 00:00:00+00,814,LQ5300009,2,,CALVERT/S.56 - S,0.53,,1556,OCCUPANT PROTECTION SYSTEM,C,729
18,U,M,2021/01/06 00:00:00+00,2100,LQ3200060,2,C1-001696,VINE/25-24,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,730
75,W,F,2020/12/28 00:00:00+00,1324,LP3800022,1,C0-118696,NEBRASKA HWY/S 8,7TH ST-S 84TH ST,,2112,NEGLIGENT DRIVING,C,731
33,H,M,2021/01/08 00:00:00+00,814,LO4900040,1,C1-002304,CITY OF LINCOLN,,,11907,DOMESTIC ASSAULT-3RD DEGREE,B,732
35,W,F,2021/01/06 00:00:00+00,814,LQ5300009,3,,CALVERT/S.56 - S,0.53,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,733
18,U,M,2021/01/06 00:00:00+00,2100,LQ3200060,3,C1-001696,VINE/25-24,,,2035,ENTER TRAFFIC LANES WITHOUT SAFETY,C,734
37,B,M,2021/01/08 00:00:00+00,1159,2021000136,1,,3260 STARR,-,-,678,ARRESTED ON DISTRICT WARRANT,B,735
33,H,M,2021/01/08 00:00:00+00,814,LO4900040,2,C1-002304,CITY OF LINCOLN,,,12076,VIOLATE PROTECTION ORDER - PRIOR,B,736
40,W,M,2021/01/06 00:00:00+00,918,LQ5300012,1,,A/EVERGREEN - EL,DON,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,737
44,W,F,2021/01/06 00:00:00+00,2147,LQ3200061,1,,Jul-00,,,2167,IMPROPER REGISTRATION,C,738
72,W,F,2021/01/08 00:00:00+00,1143,LN1700021,1,C1-002175,"N 27TH, OLD DAIR",Y-FAIRFIELD,,2112,NEGLIGENT DRIVING,C,739
28,W,M,2020/12/12 00:00:00+00,2154,LP8600011,1,C0-114351,S. 27TH/CAPITAL,PARKWAY-A ST.,,2171,FICTITIOUS LICENSE PLATES,C,740
44,W,F,2021/01/06 00:00:00+00,2147,LQ3200061,2,,Jul-00,,,1345,FAIL TO SIGNAL TURN,C,741
34,W,M,2021/01/07 00:00:00+00,954,LP6900209,1,,27TH ARLINGTON T,O EVERETT,,1683,VIOLATE SPEED LIMIT 6 - 10 OVER,C,742
28,W,M,2020/12/12 00:00:00+00,2154,LP8600011,2,C0-114351,S. 27TH/CAPITAL,PARKWAY-A ST.,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,743
31,W,M,2021/01/06 00:00:00+00,2047,LB674728,1,C1-001716,2940 NORTH PARK,-,-,9654,"CRIMINAL TRESPASS, 2ND DEG",B,744
34,W,M,2021/01/07 00:00:00+00,954,LP6900209,2,,27TH ARLINGTON T,O EVERETT,,2167,IMPROPER REGISTRATION,C,745
21,W,F,2021/01/07 00:00:00+00,853,LB673457,1,C1-001789,4025 RANDOLPH,-,-,12342,THEFT BY RECEIVING $1500-5000,B,746
31,W,M,2021/01/06 00:00:00+00,2047,LB674728,2,C1-001716,2940 NORTH PARK,-,-,9194,OBSTRUCTING A PEACE OFFICER,B,747
19,B,M,2021/01/08 00:00:00+00,834,LQ5300017,1,,VINE/N. 30 - N.,32,,2091,VIOLATE SCHOOL SPEED ZONE 21-35,C,748
21,W,F,2021/01/07 00:00:00+00,853,LB673457,2,C1-001789,4025 RANDOLPH,-,-,11088,POSS CONTROLLED SUBSTANCE,B,749
31,W,M,2021/01/06 00:00:00+00,2047,LB674728,3,C1-001716,2940 NORTH PARK,-,-,9193,RESISTING ARREST,B,750
19,B,M,2021/01/08 00:00:00+00,834,LQ5300017,2,,VINE/N. 30 - N.,32,,1556,OCCUPANT PROTECTION SYSTEM,C,751
29,W,M,2021/01/07 00:00:00+00,0,LB670404,1,C1-001789,4025 RANDOLPH,-,-,12342,THEFT BY RECEIVING $1500-5000,B,752
29,W,M,2021/01/07 00:00:00+00,0,LB670404,2,C1-001789,4025 RANDOLPH,-,-,11088,POSS CONTROLLED SUBSTANCE,B,753
28,B,F,2021/01/08 00:00:00+00,1348,2021000138,1,,NW 52,W KNIGHT,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,754
20,H,M,2021/01/08 00:00:00+00,2120,2021000150,1,,3801 W O,-,-,9995,ARRESTED ON OUTSIDE AGENCY WARRANT-FEL,B,755
17,B,M,2021/01/08 00:00:00+00,2056,LN1202299,1,,O/ LYNCREST - 66,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,756
18,W,M,2021/01/08 00:00:00+00,2134,LN1202300,1,,O/ LYNCRES - 66,,,2087,VIOLATE SPEED LIMIT 21-35 OVER,C,757
17,A,M,2021/01/08 00:00:00+00,2150,LN1202301,1,,O/ LYNCREST - 66,,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,758
22,W,M,2021/01/09 00:00:00+00,132,LN8600009,1,C1-002381,A ST / 2ND - 1ST,,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,759
45,W,M,2021/01/08 00:00:00+00,2327,LO3400057,1,,9TH / Q ST,,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,760
31,W,F,2020/08/28 00:00:00+00,2200,LO5100007,1,C0-080090,DAVID DR/HOLDREG,E ST-AYLESWORTH,AVE,1307,INJURE OR DESTROY CITY PERSONAL PROPERTY,C,761
31,W,F,2020/12/05 00:00:00+00,2300,LO6200030,1,C0-112208,3723 N 56TH ST,,,9150,UNAUTHORIZED USE PROPELLED VEHICLE,C,762
29,W,M,2021/01/08 00:00:00+00,2357,LO6900009,1,C1-002355,CITY OF LINCOLN,,,9522,DISTURBING THE PEACE,C,763
34,W,F,2021/01/09 00:00:00+00,11,LO6900010,1,C1-002355,CITY OF LINCOLN,,,9522,DISTURBING THE PEACE,C,764
44,W,F,2021/01/08 00:00:00+00,2217,LO7400030,1,,27TH/ HOLDREGE T,O FAIR ST,,2167,IMPROPER REGISTRATION,C,765
44,W,F,2021/01/08 00:00:00+00,2217,LO7400030,2,,27TH/ HOLDREGE T,O FAIR ST,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,766
19,B,M,2021/01/08 00:00:00+00,834,LQ5300017,3,,VINE/N. 30 - N.,32,,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,767
58,B,M,2021/01/08 00:00:00+00,851,LQ5300018,1,,VINE/N.30 - N.32,,,1689,VIOLATE SCHOOL SPEED ZONE 11 - 15 OVER,C,768
49,W,F,2021/01/08 00:00:00+00,930,LQ5300019,1,,VINE/SIERRA - CA,RLOS,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,769
31,W,M,2021/01/06 00:00:00+00,1636,2021000090,1,,1501 SUPERIOR,-,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,770
30,W,M,2021/01/08 00:00:00+00,944,LQ5300020,1,,VINE/COLONY - CA,RLOS,,1685,VIOLATE SPEED LIMIT 16 - 20 OVER,C,771
43,W,M,2021/01/06 00:00:00+00,2058,2021000094,1,,N 49,FRANCIS,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,772
22,W,F,2021/01/08 00:00:00+00,957,LQ5300021,1,,VINE/COLONY - CA,RLOS,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,773
22,B,F,2021/01/07 00:00:00+00,139,2021000096,1,,1824 M,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,774
22,W,F,2021/01/08 00:00:00+00,957,LQ5300021,2,,VINE/COLONY - CA,RLOS,,2167,IMPROPER REGISTRATION,C,775
37,B,M,2021/01/07 00:00:00+00,528,2021000099,1,,4700 N 27,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,776
19,W,F,2021/01/04 00:00:00+00,1142,LN3400170,1,,ROSA PARKS / HWY,77 TO S. FOLSOM,,2167,IMPROPER REGISTRATION,C,777
18,W,F,2021/01/07 00:00:00+00,246,2021000097,1,,3600 N 70,-,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,778
64,B,F,2021/01/08 00:00:00+00,1417,LN3400196,1,,47/PRESCOTT,,,2167,IMPROPER REGISTRATION,C,779
17,B,M,2021/01/06 00:00:00+00,2157,LB677092,1,C1-001713,S 16,SOUTH,WORTHINGTON,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,780
21,W,M,2021/01/08 00:00:00+00,1134,LN6900002,1,,VINE/38-37,,,2167,IMPROPER REGISTRATION,C,781
17,B,M,2021/01/06 00:00:00+00,2157,LB677092,2,C1-001713,S 16,SOUTH,WORTHINGTON,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,782
71,W,F,2021/01/07 00:00:00+00,935,LO1000009,1,,HWY 2 / S. 40 -,S. 48,,2167,IMPROPER REGISTRATION,C,783
17,B,M,2021/01/06 00:00:00+00,2157,LB677092,3,C1-001713,S 16,SOUTH,WORTHINGTON,2181,OPERATE M/V W/O HEADLIGHTS/TAILLIGHTS,C,784
60,W,F,2021/01/08 00:00:00+00,1218,LO4500055,1,C1-002182,RANDOLPH ST / S,33 ST,,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,785
42,W,M,2021/01/06 00:00:00+00,1646,LB674811,1,C1-001634,N 10,Q,-,1328,VIOLATE AUTOMATIC TRAFFIC SIGNAL,C,786
23,W,M,2021/01/08 00:00:00+00,1406,LO5200040,1,C1-002210,33RD / SUPERIOR,,,2112,NEGLIGENT DRIVING,C,787
31,W,M,2021/01/06 00:00:00+00,2204,LO1100040,1,,N 25/FAIRFIELD/J,UDSON,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,788
27,W,M,2021/01/08 00:00:00+00,1215,LO5400033,1,C1-002184,70TH BET S WEDGE,WOOD AND L ST,,2112,NEGLIGENT DRIVING,C,789
31,W,M,2021/01/06 00:00:00+00,2204,LO1100040,2,,N 25/FAIRFIELD/J,UDSON,,2112,NEGLIGENT DRIVING,C,790
61,W,M,2021/01/08 00:00:00+00,1350,LO5400034,1,C1-002184,70TH BET S WEDGE,WOOD AND L ST,,2112,NEGLIGENT DRIVING,C,791
29,W,F,2021/01/08 00:00:00+00,1338,LQ3200063,1,,27TH ST VINE ST,TO K ST,,2167,IMPROPER REGISTRATION,C,792
45,W,F,2021/01/08 00:00:00+00,1339,LQ3500064,1,C1-002185,LUXURY INN 2940,NW 12TH,,2037,LOITER AND TRESPASS,B,793
57,W,M,2021/01/08 00:00:00+00,1040,LQ5300023,1,,VINE/N. 66 - N.,COTNER,,2167,IMPROPER REGISTRATION,C,794
56,W,M,2021/01/08 00:00:00+00,1120,LQ5300024,1,,VINE/N.34 - N.32,,,2167,IMPROPER REGISTRATION,C,795
21,W,M,2020/06/01 00:00:00+00,315,LB636262,1,C0-048900,N 49,HUNTINGTON,-,11731,AID/ABET 1ST DEGREE ARSON,C,796
25,W,F,2021/01/07 00:00:00+00,1435,LB675282,1,C1-001911,3400 N 85,WALMART,-,12309,THEFT BY SHOPLIFTING $0-$500,C,797
18,W,F,2021/01/08 00:00:00+00,1435,LN3400197,1,,40/SHERIDAN,,,2167,IMPROPER REGISTRATION,C,798
51,A,F,2021/01/08 00:00:00+00,1516,LN3400198,1,,14/K,,,2167,IMPROPER REGISTRATION,C,799
49,W,F,2021/01/08 00:00:00+00,1450,LN9400155,1,,48TH / CORNHUSKE,R - SUPERIOR,,2167,IMPROPER REGISTRATION,C,800
24,W,M,2021/01/09 00:00:00+00,1559,LQ3200070,1,,O ST 13 TO 11TH,ST,,2167,IMPROPER REGISTRATION,C,801
17,W,M,2021/01/09 00:00:00+00,1645,LN2300021,1,,O ST/70-66TH ST,,,11586,NO VALID REGISTRATION,C,802
30,H,F,2021/01/09 00:00:00+00,1650,LO6400049,1,,N 11/SAUNDERS,,,11586,NO VALID REGISTRATION,C,803
52,I,F,2021/01/09 00:00:00+00,1635,LQ3200071,1,,S27TH ST RANDOLP,H ST TO K ST,,2167,IMPROPER REGISTRATION,C,804
19,W,F,2021/01/09 00:00:00+00,1657,LQ3200072,1,,VINE ST N33RD ST,TO 23RD ST,,2167,IMPROPER REGISTRATION,C,805
56,W,M,2021/01/09 00:00:00+00,1810,LO5200041,1,,NW 48TH/ W HOLDR,EDGE - W O,,2167,IMPROPER REGISTRATION,C,806
20,W,M,2021/01/09 00:00:00+00,1551,LP3200044,1,,88/PINE LAKE,,,2167,IMPROPER REGISTRATION,C,807
38,W,M,2021/01/10 00:00:00+00,2107,LN8600010,1,,WASHINGTON /15 -,17,,2167,IMPROPER REGISTRATION,C,808
23,W,M,2021/01/09 00:00:00+00,1921,LP8800027,1,,I-180 OFF RAMP A,T SUPERIOR ST,,2189,DISOBEY TRAFFIC CONTROL SIGN OR DEVICE,C,809
23,W,M,2021/01/09 00:00:00+00,1921,LP8800027,2,,I-180 OFF RAMP A,T SUPERIOR ST,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,810
21,W,F,2021/01/09 00:00:00+00,1658,LN1202302,1,,OLD CHENEY/ 80 -,82,,1684,VIOLATE SPEED LIMIT 11 - 15 OVER,C,811
18,W,F,2021/01/10 00:00:00+00,2118,LO3500022,1,,VINE- 48TH TO 45,TH ST,,2167,IMPROPER REGISTRATION,C,812
22,W,M,2021/01/09 00:00:00+00,1928,LO7400033,1,,27TH/ POTTER ST,TO FAIR ST,,2167,IMPROPER REGISTRATION,C,813
58,B,M,2021/01/10 00:00:00+00,2042,LO8900028,1,,N 11TH ST/BUTLER,AVE,,2167,IMPROPER REGISTRATION,C,814
25,B,M,2021/01/10 00:00:00+00,209,LB670713,3,C1-002647,1823 O,-,-,1314,THEFT OF SERVICES,B,815
34,W,M,2021/01/09 00:00:00+00,1848,LN1202303,1,C1-002547,S. 70TH/ NORMAL,,,2112,NEGLIGENT DRIVING,C,816
18,W,M,2021/01/10 00:00:00+00,2050,LP1900016,1,C1-002825,S 56 / VAN DORN,,,1342,FOLLOWING ANOTHER VEHICLE TOO CLOSELY,C,817
28,B,M,2021/01/10 00:00:00+00,311,LB672643,1,C1-002654,4329 ST PAUL,-,-,12081,VIOLATE HARASSMENT ORDER,B,818
17,B,M,2021/01/10 00:00:00+00,126,LN2800027,1,,GOODHUE BLVD / F,ST,,12703,NO OPERATOR'S LICENSE (NON-WAIVERABLE),C,819
35,H,M,2021/01/11 00:00:00+00,101,LP2800017,1,C1-002886,LEIGHTON AVE / 4,5TH - 44TH,,1898,"SUSPENDED LICENSE, ELIGIBLE",C,820
28,B,M,2021/01/10 00:00:00+00,311,LB672643,2,C1-002654,4329 ST PAUL,-,-,12351,CRIMINAL MISCHIEF $0-500,B,821
26,W,F,2021/01/10 00:00:00+00,332,LO1100041,1,C1-002655,2330 N 1ST ST,,,12042,DUI-.15+ (2 PRIOR CONV),B,822
20,W,F,2021/01/10 00:00:00+00,2340,LP3200049,1,C1-002870,"HOLMES LAKE, 301",5 S 70,,1300,INDECENT EXPOSURE,C,823
23,W,M,2021/01/10 00:00:00+00,730,LQ3200073,1,,S10TH ST G ST TO,LINCOLN MALL,,2167,IMPROPER REGISTRATION,C,824
19,B,F,2021/01/09 00:00:00+00,2239,LO3400059,1,C1-002604,M ST / 14TH ST,,,2133,HAVE OPEN ALCOHOL CONTAINER,C,825
20,W,F,2021/01/10 00:00:00+00,2340,LP3200049,2,C1-002870,"HOLMES LAKE, 301",5 S 70,,2233,PARKS: CLOSED ENTER AFTER HOURS,C,826
28,B,M,2021/01/10 00:00:00+00,352,LB677410,1,C1-002659,7221 PIONEERS,-,-,12481,"DOMESTIC ASSAULT,3RD DEG-PREGNANT WOMAN",B,827
26,B,M,2021/01/09 00:00:00+00,2239,LO3400060,1,C1-002604,M ST / 14TH ST,,,2167,IMPROPER REGISTRATION,C,828
23,B,F,2021/01/11 00:00:00+00,158,LP7800036,1,C1-0002893,7221 BUCKINGHAM,DR #35,,9190,3RD DEG ASSAULT,C,829
28,B,M,2021/01/10 00:00:00+00,352,LB677410,2,C1-002659,7221 PIONEERS,-,-,12276,STRANGULATION,B,830
26,B,M,2021/01/09 00:00:00+00,2239,LO3400060,2,C1-002604,M ST / 14TH ST,,,2120,POSSESS MARIJUANA 1 OZ OR LESS/1ST,C,831
21,B,F,2021/01/11 00:00:00+00,158,LP7800038,1,C1-002900,7221 BUCKINGHAM,DR #35,,9190,3RD DEG ASSAULT,C,832
28,B,M,2021/01/10 00:00:00+00,352,LB677410,3,C1-002659,7221 PIONEERS,-,-,12223,DRIVE DURING REVOC/IMPOUND-2ND/SUBSQ,B,833
26,B,M,2021/01/09 00:00:00+00,2239,LO3400060,3,C1-002604,M ST / 14TH ST,,,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,834
21,W,M,2021/01/11 00:00:00+00,2310,LN1600041,1,C1-003190,N48 STREET BETWE,EN HUNTINGTON AN,D BALDWIN,1898,"SUSPENDED LICENSE, ELIGIBLE",C,835
37,W,F,2020/11/01 00:00:00+00,1,LQ3500071,1,C0-117038,3027 DUDLEY ST.,"LINCOLN, NE",,12440,SEX OFF REGIS ACT VIOLATION,C,836
56,W,M,2021/01/11 00:00:00+00,7,LQ3500072,1,C1-002858,2121 D ST,,,12314,THEFT BY UNLAWFUL TAKING $1500-$5000,B,837
56,W,M,2020/12/28 00:00:00+00,1240,LQ3500073,1,C0-118683,1630 HARWOOD ST,,,12081,VIOLATE HARASSMENT ORDER,B,838
56,W,M,2020/12/28 00:00:00+00,1240,LQ3500073,2,C0-118683,1630 HARWOOD ST,,,9190,3RD DEG ASSAULT,B,839
56,W,M,2020/12/28 00:00:00+00,1240,LQ3500073,3,C0-118683,1630 HARWOOD ST,,,9190,3RD DEG ASSAULT,B,840
56,W,M,2020/12/28 00:00:00+00,1240,LQ3500073,4,C0-118683,1630 HARWOOD ST,,,12081,VIOLATE HARASSMENT ORDER,B,841
56,W,M,2021/01/11 00:00:00+00,2130,LQ3500074,1,C1-002858,2211 E STREET #2,,,12081,VIOLATE HARASSMENT ORDER,C,842
56,W,M,2021/01/11 00:00:00+00,2130,LQ3500074,2,C1-002858,2211 E STREET #2,,,9190,3RD DEG ASSAULT,C,843
36,B,M,2021/01/11 00:00:00+00,214,LQ3500075,1,C1-002887,2020 G ST,,,9654,"CRIMINAL TRESPASS, 2ND DEG",B,844
25,W,F,2021/01/11 00:00:00+00,433,LQ3500076,1,C1-002904,1415 N 22ND ST,,,11907,DOMESTIC ASSAULT-3RD DEGREE,B,845
26,H,M,2021/01/10 00:00:00+00,1030,LB652965,1,C1-002698,S 17,K,-,2112,NEGLIGENT DRIVING,C,846
26,H,M,2021/01/10 00:00:00+00,1030,LB652965,2,C1-002698,S 17,K,-,2229,OPERATE A MTR VEH W/O LICENSE ON PERSON,C,847
24,A,F,2021/01/10 00:00:00+00,923,LB652964,1,,O,27,29,2167,IMPROPER REGISTRATION,C,848
38,W,M,2021/01/08 00:00:00+00,1030,LB672322,1,,N 14,SUPERIOR,-,2167,IMPROPER REGISTRATION,C,849
45,W,F,2021/01/10 00:00:00+00,1800,LB672323,1,,N 14,SUPERIOR,-,2167,IMPROPER REGISTRATION,C,850
60,W,M,2021/01/10 00:00:00+00,1554,LB677239,1,C1-002764,1001 S 13,-,-,12309,THEFT BY SHOPLIFTING $0-$500,C,851
35,W,M,2021/01/11 00:00:00+00,824,LN1202307,1,C1-002938,S 27TH/A ST,,,1333,FAIL TO YIELD TO VEHICLE,C,852
20,W,M,2021/01/11 00:00:00+00,836,LN2400061,1,,O ST. / 1 TO 9,,,2167,IMPROPER REGISTRATION,C,853
20,W,M,2021/01/11 00:00:00+00,836,LN2400061,2,,O ST. / 1 TO 9,,,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,854
22,W,F,2021/01/11 00:00:00+00,820,LN3700215,1,,S 13/ C-A,,,2167,IMPROPER REGISTRATION,C,855
22,W,F,2021/01/11 00:00:00+00,820,LN3700215,2,,S 13/ C-A,,,1556,OCCUPANT PROTECTION SYSTEM,C,856
34,B,M,2021/01/10 00:00:00+00,611,LO1100042,1,C1-002672,4434 N 7TH ST,,,1300,INDECENT EXPOSURE,B,857
26,B,F,2021/01/11 00:00:00+00,827,LO4500058,1,,GST 21-17,,,2167,IMPROPER REGISTRATION,C,858
37,W,M,2021/01/11 00:00:00+00,753,LP6900217,1,,48TH CLEVELAND T,O KNOX,,1689,VIOLATE SCHOOL SPEED ZONE 11 - 15 OVER,C,859
60,W,M,2021/01/11 00:00:00+00,813,LP6900218,1,,48TH CLEVELAND T,O KNOX,,1688,VIOLATE SCHOOL SPEED ZONE 6 - 10 OVER,C,860
64,W,M,2021/01/09 00:00:00+00,1935,LB656712,1,C1-002563,WILDERNESS HILL,S 27,-,1874,"DRIVING UNDER INFLUENCE/.08, FIRST OFFENSE",C,861
64,W,M,2021/01/09 00:00:00+00,1935,LB656712,2,C1-002563,WILDERNESS HILL,S 27,-,2176,OPERATE MOTOR VEHICLE W/O LICENSE,C,862
64,W,M,2021/01/09 00:00:00+00,1935,LB656712,3,C1-002563,WILDERNESS HILL,S 27,-,1382,NO PROOF OF FINANCIAL RESPONSIBILITY,C,863
33,W,M,2021/01/09 00:00:00+00,2323,2021000162,1,,3600 HUNTINGTON,-,-,674,ARRESTED ON OUTSIDE AGENCY WARRANT-MSD,B,864
24,W,M,2021/01/10 00:00:00+00,2309,LB664686,1,C1-002868,S 13,K,-,11641,DUI-2ND >.15,C,865
24,W,M,2021/01/10 00:00:00+00,2309,LB664686,2,C1-002868,S 13,K,-,10782,VIOLATED TRAFFIC CONTROL DEVICES,C,866
24,W,M,2021/01/10 00:00:00+00,2309,LB664686,3,C1-002868,S 13,K,-,10791,WRONG WAY ON ONE WAY,C,867
46,W,M,2021/01/10 00:00:00+00,2045,2021000174,1,,3001 NW 12,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,868
56,W,M,2021/01/11 00:00:00+00,5,2021000176,1,,S 17,GARFIELD,-,676,ARRESTED ON COUNTY WARRANT-MSD,B,869
30,H,F,2021/01/10 00:00:00+00,1823,2021000172,1,,3030 PINE LAKE,-,-,677,ARRESTED ON COUNTY BENCH WARRANT,B,870
60,W,M,2021/01/11 00:00:00+00,908,LN2400062,1,,WEST 'O' ST./HWY,77 - NW 20,,2167,IMPROPER REGISTRATION,C,871
